Ay,Ax,B,ux,uy,phi,t
9,3,0,-0.0630767607860293,0.330997721538374,0,9.95000009424985E-05
9,3,1,-0.0630767607860293,0.330997721538374,0,0.000116800001705997
9,3,2,-0.0630767607860293,0.330997721538374,0,0.000119499993161298
9,3,3,-0.0630767607860293,0.330997721538374,0,0.000160199997480959
10,3,-3,-0.0754157272865636,0.360639400500907,0,0.000245400005951524
10,3,-2,-0.0754157272865636,0.360639400500907,0,0.000104199993074872
10,3,-1,-0.0754157272865636,0.360639400500907,0,9.35999996727333E-05
10,3,0,-0.0754157272865636,0.360639400500907,0,9.37000004341826E-05
10,3,1,-0.0754157272865636,0.360639400500907,0,9.27999935811386E-05
10,3,2,-0.0754157272865636,0.360639400500907,0,9.05000051716343E-05
10,3,3,-0.0754157272865636,0.360639400500907,0,0.000354399991920218
12,3,-3,-0.101364567514384,0.414947521957311,0,0.000109100001282059
12,3,-2,-0.101364567514384,0.414947521957311,0,9.91999986581504E-05
12,3,-1,-0.101364567514384,0.414947521957311,0,9.72999987425283E-05
12,3,0,-0.101364567514384,0.414947521957311,0,9.64999926509336E-05
12,3,1,-0.101364567514384,0.414947521957311,0,9.63999918894842E-05
12,3,2,-0.101364567514384,0.414947521957311,0,9.59000026341528E-05
12,3,3,-0.101364567514384,0.414947521957311,0,9.51999973040074E-05
14,3,-3,-0.128186798585373,0.46293021301499,0,9.52999980654568E-05
14,3,-2,-0.128186798585373,0.46293021301499,0,9.49000095715746E-05
14,3,-1,-0.128186798585373,0.46293021301499,0,9.44999919738621E-05
14,3,0,-0.128186798585373,0.46293021301499,0,9.44999919738621E-05
14,3,1,-0.128186798585373,0.46293021301499,0,9.5000010333024E-05
14,3,2,-0.128186798585373,0.46293021301499,0,9.54999995883554E-05
14,3,3,-0.128186798585373,0.46293021301499,0,9.48999950196594E-05
16,3,-3,-0.155121912574022,0.505130314743252,0,0.000104100006865337
16,3,-2,-0.155121912574022,0.505130314743252,0,9.59000026341528E-05
16,3,-1,-0.155121912574022,0.505130314743252,0,9.46999934967607E-05
16,3,0,-0.155121912574022,0.505130314743252,0,9.50999965425581E-05
16,3,1,-0.155121912574022,0.505130314743252,0,9.85000078799203E-05
16,3,2,-0.155121912574022,0.505130314743252,0,9.69999964581803E-05
16,3,3,-0.155121912574022,0.505130314743252,0,9.50999965425581E-05
18,3,-3,-0.181637075451823,0.542175901930905,0,9.46000072872266E-05
18,3,-2,-0.181637075451823,0.542175901930905,0,9.53999988269061E-05
18,3,-1,-0.181637075451823,0.542175901930905,0,9.46000072872266E-05
18,3,0,-0.181637075451823,0.542175901930905,0,9.46999934967607E-05
18,3,1,-0.181637075451823,0.542175901930905,0,9.50999965425581E-05
18,3,2,-0.181637075451823,0.542175901930905,0,9.44000057643279E-05
18,3,3,-0.181637075451823,0.542175901930905,0,9.42000042414293E-05
20,3,-3,-0.207381220437954,0.574699248475219,0,0.000196599998162128
20,3,-2,-0.207381220437954,0.574699248475219,0,9.52999980654568E-05
20,3,-1,-0.207381220437954,0.574699248475219,0,9.47999942582101E-05
20,3,0,-0.207381220437954,0.574699248475219,0,9.37000004341826E-05
20,3,1,-0.207381220437954,0.574699248475219,0,9.40000027185306E-05
20,3,2,-0.207381220437954,0.574699248475219,0,0.000103899990790524
20,3,3,-0.207381220437954,0.574699248475219,0,9.62000049185008E-05
0,4,-3,0,0,0,2.5000044843182E-06
0,4,-2,0,0,0,1.49999686982483E-06
0,4,-1,0,0,0,1.40001066029072E-06
0,4,0,0,0,0,1.39999610837549E-06
0,4,1,0,0,0,1.39999610837549E-06
0,4,2,0,0,0,1.30000989884138E-06
0,4,3,0,0,0,1.39999610837549E-06
0.5,4,-3,-0.000227687646753327,0.0202431697738159,0,8.23000009404495E-05
0.5,4,-2,-0.000227687646753327,0.0202431697738159,0,8.26000032247976E-05
0.5,4,-1,-0.000227687646753327,0.0202431697738159,0,8.38999985717237E-05
0.5,4,0,-0.000227687646753327,0.0202431697738159,0,8.55999969644472E-05
0.5,4,1,-0.000227687646753327,0.0202431697738159,0,8.29000055091456E-05
0.5,4,2,-0.000227687646753327,0.0202431697738159,0,8.23000009404495E-05
0.5,4,3,-0.000227687646753327,0.0202431697738159,0,8.3099992480129E-05
1,4,-3,-0.000909256542949444,0.0404454574686463,0,8.23000009404495E-05
1,4,-2,-0.000909256542949444,0.0404454574686463,0,8.23000009404495E-05
1,4,-1,-0.000909256542949444,0.0404454574686463,0,8.31000070320442E-05
1,4,0,-0.000909256542949444,0.0404454574686463,0,8.19999986561015E-05
1,4,1,-0.000909256542949444,0.0404454574686463,0,8.24000017018989E-05
1,4,2,-0.000909256542949444,0.0404454574686463,0,8.30000062705949E-05
1,4,3,-0.000909256542949444,0.0404454574686463,0,8.28999909572303E-05
2,4,-3,-0.00361337000519957,0.0805668018886488,0,8.29000055091456E-05
2,4,-2,-0.00361337000519957,0.0805668018886488,0,8.24000017018989E-05
2,4,-1,-0.00361337000519957,0.0805668018886488,0,8.24000017018989E-05
2,4,0,-0.00361337000519957,0.0805668018886488,0,8.29000055091456E-05
2,4,1,-0.00361337000519957,0.0805668018886488,0,8.28999909572303E-05
2,4,2,-0.00361337000519957,0.0805668018886488,0,8.25000024633482E-05
2,4,3,-0.00361337000519957,0.0805668018886488,0,8.23000009404495E-05
3,4,-3,-0.00804330662212892,0.120055225369055,0,8.20999994175509E-05
3,4,-2,-0.00804330662212892,0.120055225369055,0,9.20999882509932E-05
3,4,-1,-0.00804330662212892,0.120055225369055,0,8.26000032247976E-05
3,4,0,-0.00804330662212892,0.120055225369055,0,8.27000039862469E-05
3,4,1,-0.00804330662212892,0.120055225369055,0,8.24000017018989E-05
3,4,2,-0.00804330662212892,0.120055225369055,0,8.28000047476962E-05
3,4,3,-0.00804330662212892,0.120055225369055,0,0.0000822000001790002
4,4,-3,-0.0140901338110262,0.158630731540375,0,8.01999995019287E-05
4,4,-2,-0.0140901338110262,0.158630731540375,0,8.01999995019287E-05
4,4,-1,-0.0140901338110262,0.158630731540375,0,7.97999964561313E-05
4,4,0,-0.0140901338110262,0.158630731540375,0,7.94000079622492E-05
4,4,1,-0.0140901338110262,0.158630731540375,0,7.85000011092052E-05
4,4,2,-0.0140901338110262,0.158630731540375,0,7.92000064393506E-05
4,4,3,-0.0140901338110262,0.158630731540375,0,7.9399993410334E-05
5,4,-3,-0.0216131582722817,0.196052432475612,0,8.48000054247677E-05
5,4,-2,-0.0216131582722817,0.196052432475612,0,8.49999923957512E-05
5,4,-1,-0.0216131582722817,0.196052432475612,0,8.57999984873459E-05
5,4,0,-0.0216131582722817,0.196052432475612,0,8.87999922269955E-05
5,4,1,-0.0216131582722817,0.196052432475612,0,8.86000052560121E-05
5,4,2,-0.0216131582722817,0.196052432475612,0,8.88999929884449E-05
5,4,3,-0.0216131582722817,0.196052432475612,0,8.81000014487654E-05
6,4,-3,-0.0304495159559137,0.232124870917994,0,8.82000022102147E-05
6,4,-2,-0.0304495159559137,0.232124870917994,0,8.83000029716641E-05
6,4,-1,-0.0304495159559137,0.232124870917994,0,8.88000067789108E-05
6,4,0,-0.0304495159559137,0.232124870917994,0,9.68999956967309E-05
6,4,1,-0.0304495159559137,0.232124870917994,0,8.95999983185902E-05
6,4,2,-0.0304495159559137,0.232124870917994,0,8.85000044945628E-05
6,4,3,-0.0304495159559137,0.232124870917994,0,9.09000082174316E-05
7,4,-3,-0.0404239725987347,0.266700305806085,0,9.0499990619719E-05
7,4,-2,-0.0404239725987347,0.266700305806085,0,9.14999982342124E-05
7,4,-1,-0.0404239725987347,0.266700305806085,0,8.91999952727929E-05
7,4,0,-0.0404239725987347,0.266700305806085,0,8.91999952727929E-05
7,4,1,-0.0404239725987347,0.266700305806085,0,9.12000105017796E-05
7,4,2,-0.0404239725987347,0.266700305806085,0,8.93000105861574E-05
7,4,3,-0.0404239725987347,0.266700305806085,0,8.93999967956916E-05
8,4,-3,-0.0513579027045786,0.299677477795761,0,0.000298600003588945
8,4,-2,-0.0513579027045786,0.299677477795761,0,9.98000032268465E-05
8,4,-1,-0.0513579027045786,0.299677477795761,0,8.97999998414889E-05
8,4,0,-0.0513579027045786,0.299677477795761,0,8.71999945957214E-05
8,4,1,-0.0513579027045786,0.299677477795761,0,8.60000000102446E-05
8,4,2,-0.0513579027045786,0.299677477795761,0,8.55999969644472E-05
8,4,3,-0.0513579027045786,0.299677477795761,0,8.96999990800396E-05
9,4,-3,-0.0630767607860293,0.330997721538374,0,9.06000059330836E-05
9,4,-2,-0.0630767607860293,0.330997721538374,0,9.95000009424985E-05
9,4,-1,-0.0630767607860293,0.330997721538374,0,9.19000012800098E-05
9,4,0,-0.0630767607860293,0.330997721538374,0,8.92999960342422E-05
9,4,1,-0.0630767607860293,0.330997721538374,0,8.94999975571409E-05
9,4,2,-0.0630767607860293,0.330997721538374,0,9.11000097403303E-05
9,4,3,-0.0630767607860293,0.330997721538374,0,8.78999999258667E-05
10,4,-3,-0.0754157272865636,0.360639400500907,0,8.57999984873459E-05
10,4,-2,-0.0754157272865636,0.360639400500907,0,8.56999977258965E-05
10,4,-1,-0.0754157272865636,0.360639400500907,0,8.58999992487952E-05
10,4,0,-0.0754157272865636,0.360639400500907,0,8.52000084705651E-05
10,4,1,-0.0754157272865636,0.360639400500907,0,8.47999908728525E-05
10,4,2,-0.0754157272865636,0.360639400500907,0,8.47999908728525E-05
10,4,3,-0.0754157272865636,0.360639400500907,0,8.50000069476664E-05
12,4,-3,-0.101364567514384,0.414947521957311,0,9.0799992904067E-05
12,4,-2,-0.101364567514384,0.414947521957311,0,9.29000088945031E-05
12,4,-1,-0.101364567514384,0.414947521957311,0,0.000179900001967326
12,4,0,-0.101364567514384,0.414947521957311,0,9.48999950196594E-05
12,4,1,-0.101364567514384,0.414947521957311,0,9.47999942582101E-05
12,4,2,-0.101364567514384,0.414947521957311,0,9.4700008048676E-05
12,4,3,-0.101364567514384,0.414947521957311,0,9.40000027185306E-05
14,4,-3,-0.128186798585373,0.46293021301499,0,9.48999950196594E-05
14,4,-2,-0.128186798585373,0.46293021301499,0,0.000103600003058091
14,4,-1,-0.128186798585373,0.46293021301499,0,9.57000011112541E-05
14,4,0,-0.128186798585373,0.46293021301499,0,9.49999957811087E-05
14,4,1,-0.128186798585373,0.46293021301499,0,9.39999881666154E-05
14,4,2,-0.128186798585373,0.46293021301499,0,9.39000019570813E-05
14,4,3,-0.128186798585373,0.46293021301499,0,9.21000028029084E-05
16,4,-3,-0.155121912574022,0.505130314743252,0,8.95999983185902E-05
16,4,-2,-0.155121912574022,0.505130314743252,0,9.00000013643876E-05
16,4,-1,-0.155121912574022,0.505130314743252,0,9.07000066945329E-05
16,4,0,-0.155121912574022,0.505130314743252,0,9.07000066945329E-05
16,4,1,-0.155121912574022,0.505130314743252,0,9.05999913811684E-05
16,4,2,-0.155121912574022,0.505130314743252,0,9.03999898582697E-05
16,4,3,-0.155121912574022,0.505130314743252,0,8.99000006029382E-05
18,4,-3,-0.181637075451823,0.542175901930905,0,8.97999998414889E-05
18,4,-2,-0.181637075451823,0.542175901930905,0,8.93000105861574E-05
18,4,-1,-0.181637075451823,0.542175901930905,0,9.08999936655164E-05
18,4,0,-0.181637075451823,0.542175901930905,0,9.46000072872266E-05
18,4,1,-0.181637075451823,0.542175901930905,0,9.65999934123829E-05
18,4,2,-0.181637075451823,0.542175901930905,0,0.000122500001452863
18,4,3,-0.181637075451823,0.542175901930905,0,0.000430000000051223
20,4,-3,-0.207381220437954,0.574699248475219,0,0.00039929999911692
20,4,-2,-0.207381220437954,0.574699248475219,0,0.000109899992821738
20,4,-1,-0.207381220437954,0.574699248475219,0,0.000210900005185977
20,4,0,-0.207381220437954,0.574699248475219,0,0.000135399997816421
20,4,1,-0.207381220437954,0.574699248475219,0,0.000117699994007126
20,4,2,-0.207381220437954,0.574699248475219,0,0.000113700007204898
20,4,3,-0.207381220437954,0.574699248475219,0,0.000112899986561388
0,5,-3,0,0,0,3.10000905301422E-06
0,5,-2,0,0,0,1.6999983927235E-06
0,5,-1,0,0,0,1.60001218318939E-06
0,5,0,0,0,0,1.39999610837549E-06
0,5,1,0,0,0,1.60001218318939E-06
0,5,2,0,0,0,1.49999686982483E-06
0,5,3,0,0,0,1.39999610837549E-06
0.5,5,-3,-0.000227687646753327,0.0202431697738159,0,9.67000087257475E-05
0.5,5,-2,-0.000227687646753327,0.0202431697738159,0,8.89000075403601E-05
0.5,5,-1,-0.000227687646753327,0.0202431697738159,0,8.53999954415485E-05
0.5,5,0,-0.000227687646753327,0.0202431697738159,0,8.52000084705651E-05
0.5,5,1,-0.000227687646753327,0.0202431697738159,0,8.49999923957512E-05
0.5,5,2,-0.000227687646753327,0.0202431697738159,0,8.3099992480129E-05
0.5,5,3,-0.000227687646753327,0.0202431697738159,0,8.42000008560717E-05
1,5,-3,-0.000909256542949444,0.0404454574686463,0,8.33000085549429E-05
1,5,-2,-0.000909256542949444,0.0404454574686463,0,8.26000032247976E-05
1,5,-1,-0.000909256542949444,0.0404454574686463,0,8.2799990195781E-05
1,5,0,-0.000909256542949444,0.0404454574686463,0,9.33000119403005E-05
1,5,1,-0.000909256542949444,0.0404454574686463,0,8.42999870656058E-05
1,5,2,-0.000909256542949444,0.0404454574686463,0,8.28999909572303E-05
1,5,3,-0.000909256542949444,0.0404454574686463,0,8.29000055091456E-05
2,5,-3,-0.00361337000519957,0.0805668018886488,0,8.29999917186797E-05
2,5,-2,-0.00361337000519957,0.0805668018886488,0,8.2499987911433E-05
2,5,-1,-0.00361337000519957,0.0805668018886488,0,8.26000032247976E-05
2,5,0,-0.00361337000519957,0.0805668018886488,0,8.24000017018989E-05
2,5,1,-0.00361337000519957,0.0805668018886488,0,8.24000017018989E-05
2,5,2,-0.00361337000519957,0.0805668018886488,0,8.29000055091456E-05
2,5,3,-0.00361337000519957,0.0805668018886488,0,8.24000017018989E-05
3,5,-3,-0.00804330662212892,0.120055225369055,0,8.24000017018989E-05
3,5,-2,-0.00804330662212892,0.120055225369055,0,8.25000024633482E-05
3,5,-1,-0.00804330662212892,0.120055225369055,0,8.23000009404495E-05
3,5,0,-0.00804330662212892,0.120055225369055,0,8.30000062705949E-05
3,5,1,-0.00804330662212892,0.120055225369055,0,8.31999932415783E-05
3,5,2,-0.00804330662212892,0.120055225369055,0,8.27000039862469E-05
3,5,3,-0.00804330662212892,0.120055225369055,0,0.0000822000001790002
4,5,-3,-0.0140901338110262,0.158630731540375,0,0.0000822000001790002
4,5,-2,-0.0140901338110262,0.158630731540375,0,8.37999978102744E-05
4,5,-1,-0.0140901338110262,0.158630731540375,0,8.20000132080168E-05
4,5,0,-0.0140901338110262,0.158630731540375,0,8.09999910416082E-05
4,5,1,-0.0140901338110262,0.158630731540375,0,7.97000102465972E-05
4,5,2,-0.0140901338110262,0.158630731540375,0,8.04000010248274E-05
4,5,3,-0.0140901338110262,0.158630731540375,0,8.86999914655462E-05
5,5,-3,-0.0216131582722817,0.196052432475612,0,8.63000022945926E-05
5,5,-2,-0.0216131582722817,0.196052432475612,0,8.46000039018691E-05
5,5,-1,-0.0216131582722817,0.196052432475612,0,8.49000061862171E-05
5,5,0,-0.0216131582722817,0.196052432475612,0,8.48000054247677E-05
5,5,1,-0.0216131582722817,0.196052432475612,0,8.54999962029979E-05
5,5,2,-0.0216131582722817,0.196052432475612,0,8.48000054247677E-05
5,5,3,-0.0216131582722817,0.196052432475612,0,8.49999923957512E-05
6,5,-3,-0.0304495159559137,0.232124870917994,0,9.04000044101849E-05
6,5,-2,-0.0304495159559137,0.232124870917994,0,8.95999983185902E-05
6,5,-1,-0.0304495159559137,0.232124870917994,0,8.89000075403601E-05
6,5,0,-0.0304495159559137,0.232124870917994,0,8.81000014487654E-05
6,5,1,-0.0304495159559137,0.232124870917994,0,8.89999937498942E-05
6,5,2,-0.0304495159559137,0.232124870917994,0,8.80000006873161E-05
6,5,3,-0.0304495159559137,0.232124870917994,0,8.85000044945628E-05
7,5,-3,-0.0404239725987347,0.266700305806085,0,8.83000029716641E-05
7,5,-2,-0.0404239725987347,0.266700305806085,0,8.84000037331134E-05
7,5,-1,-0.0404239725987347,0.266700305806085,0,8.81999876582995E-05
7,5,0,-0.0404239725987347,0.266700305806085,0,0.000180199989699759
7,5,1,-0.0404239725987347,0.266700305806085,0,9.29999951040372E-05
7,5,2,-0.0404239725987347,0.266700305806085,0,8.98000143934041E-05
7,5,3,-0.0404239725987347,0.266700305806085,0,9.76999872364104E-05
8,5,-3,-0.0513579027045786,0.299677477795761,0,8.94000113476068E-05
8,5,-2,-0.0513579027045786,0.299677477795761,0,8.87999922269955E-05
8,5,-1,-0.0513579027045786,0.299677477795761,0,8.86000052560121E-05
8,5,0,-0.0513579027045786,0.299677477795761,0,8.88000067789108E-05
8,5,1,-0.0513579027045786,0.299677477795761,0,8.84999899426475E-05
8,5,2,-0.0513579027045786,0.299677477795761,0,8.83000029716641E-05
8,5,3,-0.0513579027045786,0.299677477795761,0,8.84000037331134E-05
9,5,-3,-0.0630767607860293,0.330997721538374,0,8.84000037331134E-05
9,5,-2,-0.0630767607860293,0.330997721538374,0,9.10999951884151E-05
9,5,-1,-0.0630767607860293,0.330997721538374,0,8.93000105861574E-05
9,5,0,-0.0630767607860293,0.330997721538374,0,8.86999914655462E-05
9,5,1,-0.0630767607860293,0.330997721538374,0,8.85000044945628E-05
9,5,2,-0.0630767607860293,0.330997721538374,0,8.84000037331134E-05
9,5,3,-0.0630767607860293,0.330997721538374,0,8.83999891811982E-05
10,5,-3,-0.0754157272865636,0.360639400500907,0,8.86000052560121E-05
10,5,-2,-0.0754157272865636,0.360639400500907,0,8.77999991644174E-05
10,5,-1,-0.0754157272865636,0.360639400500907,0,8.85000044945628E-05
10,5,0,-0.0754157272865636,0.360639400500907,0,9.02000028872863E-05
10,5,1,-0.0754157272865636,0.360639400500907,0,9.03000036487356E-05
10,5,2,-0.0754157272865636,0.360639400500907,0,8.83999891811982E-05
10,5,3,-0.0754157272865636,0.360639400500907,0,8.85000044945628E-05
12,5,-3,-0.101364567514384,0.414947521957311,0,0.000103800004580989
12,5,-2,-0.101364567514384,0.414947521957311,0,9.61999903665856E-05
12,5,-1,-0.101364567514384,0.414947521957311,0,0.000230499994358979
12,5,0,-0.101364567514384,0.414947521957311,0,0.000128600004245527
12,5,1,-0.101364567514384,0.414947521957311,0,0.000557699997443706
12,5,2,-0.101364567514384,0.414947521957311,0,0.000191500002983958
12,5,3,-0.101364567514384,0.414947521957311,0,0.000109299988253042
14,5,-3,-0.128186798585373,0.46293021301499,0,0.000100400007795542
14,5,-2,-0.128186798585373,0.46293021301499,0,9.68999956967309E-05
14,5,-1,-0.128186798585373,0.46293021301499,0,9.81999910436571E-05
14,5,0,-0.128186798585373,0.46293021301499,0,9.74999857135117E-05
14,5,1,-0.128186798585373,0.46293021301499,0,9.59999888436869E-05
14,5,2,-0.128186798585373,0.46293021301499,0,9.63000056799501E-05
14,5,3,-0.128186798585373,0.46293021301499,0,0.000103999991551973
16,5,-3,-0.155121912574022,0.505130314743252,0,9.61000041570514E-05
16,5,-2,-0.155121912574022,0.505130314743252,0,9.4700008048676E-05
16,5,-1,-0.155121912574022,0.505130314743252,0,9.44999919738621E-05
16,5,0,-0.155121912574022,0.505130314743252,0,9.42000042414293E-05
16,5,1,-0.155121912574022,0.505130314743252,0,9.56000003498048E-05
16,5,2,-0.155121912574022,0.505130314743252,0,0.00017630000365898
16,5,3,-0.155121912574022,0.505130314743252,0,0.000123100006021559
18,5,-3,-0.181637075451823,0.542175901930905,0,0.0001133000041591
18,5,-2,-0.181637075451823,0.542175901930905,0,0.000113599991891533
18,5,-1,-0.181637075451823,0.542175901930905,0,0.000111400004243478
18,5,0,-0.181637075451823,0.542175901930905,0,0.00011120000272058
18,5,1,-0.181637075451823,0.542175901930905,0,0.000352699993527494
18,5,2,-0.181637075451823,0.542175901930905,0,0.000134799993247725
18,5,3,-0.181637075451823,0.542175901930905,0,0.000108599997474812
20,5,-3,-0.207381220437954,0.574699248475219,0,0.00010959999053739
20,5,-2,-0.207381220437954,0.574699248475219,0,9.77000017883256E-05
20,5,-1,-0.207381220437954,0.574699248475219,0,9.18000005185604E-05
20,5,0,-0.207381220437954,0.574699248475219,0,9.13999974727631E-05
20,5,1,-0.207381220437954,0.574699248475219,0,9.08000074559823E-05
20,5,2,-0.207381220437954,0.574699248475219,0,9.33999981498346E-05
20,5,3,-0.207381220437954,0.574699248475219,0,9.46999934967607E-05
0,10,-3,0,0,0,3.00000829156488E-06
0,10,-2,0,0,0,1.49999686982483E-06
0,10,-1,0,0,0,1.39999610837549E-06
0,10,0,0,0,0,1.30000989884138E-06
0,10,1,0,0,0,1.39999610837549E-06
0,10,2,0,0,0,1.30000989884138E-06
0,10,3,0,0,0,1.39999610837549E-06
0.5,10,-3,-0.000227687646753327,0.0202431697738159,0,8.6499989265576E-05
0.5,10,-2,-0.000227687646753327,0.0202431697738159,0,8.45000031404197E-05
0.5,10,-1,-0.000227687646753327,0.0202431697738159,0,8.32000077934936E-05
0.5,10,0,-0.000227687646753327,0.0202431697738159,0,8.31999932415783E-05
0.5,10,1,-0.000227687646753327,0.0202431697738159,0,8.36000108392909E-05
0.5,10,2,-0.000227687646753327,0.0202431697738159,0,8.27000039862469E-05
0.5,10,3,-0.000227687646753327,0.0202431697738159,0,8.31999932415783E-05
1,10,-3,-0.000909256542949444,0.0404454574686463,0,8.35000100778416E-05
1,10,-2,-0.000909256542949444,0.0404454574686463,0,8.31999932415783E-05
1,10,-1,-0.000909256542949444,0.0404454574686463,0,8.29000055091456E-05
1,10,0,-0.000909256542949444,0.0404454574686463,0,8.28999909572303E-05
1,10,1,-0.000909256542949444,0.0404454574686463,0,9.26999928196892E-05
1,10,2,-0.000909256542949444,0.0404454574686463,0,8.45000031404197E-05
1,10,3,-0.000909256542949444,0.0404454574686463,0,8.26000032247976E-05
2,10,-3,-0.00361337000519957,0.0805668018886488,0,8.3399994764477E-05
2,10,-2,-0.00361337000519957,0.0805668018886488,0,8.32000077934936E-05
2,10,-1,-0.00361337000519957,0.0805668018886488,0,8.3699997048825E-05
2,10,0,-0.00361337000519957,0.0805668018886488,0,7.98999972175807E-05
2,10,1,-0.00361337000519957,0.0805668018886488,0,7.97000102465972E-05
2,10,2,-0.00361337000519957,0.0805668018886488,0,7.98999972175807E-05
2,10,3,-0.00361337000519957,0.0805668018886488,0,7.94999941717833E-05
3,10,-3,-0.00804330662212892,0.120055225369055,0,7.9399993410334E-05
3,10,-2,-0.00804330662212892,0.120055225369055,0,7.94000079622492E-05
3,10,-1,-0.00804330662212892,0.120055225369055,0,7.999999797903E-05
3,10,0,-0.00804330662212892,0.120055225369055,0,8.04000010248274E-05
3,10,1,-0.00804330662212892,0.120055225369055,0,7.97999964561313E-05
3,10,2,-0.00804330662212892,0.120055225369055,0,0.000188000005437061
3,10,3,-0.00804330662212892,0.120055225369055,0,8.35999962873757E-05
4,10,-3,-0.0140901338110262,0.158630731540375,0,8.29000055091456E-05
4,10,-2,-0.0140901338110262,0.158630731540375,0,8.2799990195781E-05
4,10,-1,-0.0140901338110262,0.158630731540375,0,8.28000047476962E-05
4,10,0,-0.0140901338110262,0.158630731540375,0,8.25000024633482E-05
4,10,1,-0.0140901338110262,0.158630731540375,0,8.28000047476962E-05
4,10,2,-0.0140901338110262,0.158630731540375,0,8.24000017018989E-05
4,10,3,-0.0140901338110262,0.158630731540375,0,0.00010669999755919
5,10,-3,-0.0216131582722817,0.196052432475612,0,0.000145400001201779
5,10,-2,-0.0216131582722817,0.196052432475612,0,0.000166300000273623
5,10,-1,-0.0216131582722817,0.196052432475612,0,0.000414800000726245
5,10,0,-0.0216131582722817,0.196052432475612,0,0.000107899992144667
5,10,1,-0.0216131582722817,0.196052432475612,0,0.000106899999082088
5,10,2,-0.0216131582722817,0.196052432475612,0,0.000101400000858121
5,10,3,-0.0216131582722817,0.196052432475612,0,9.61999903665856E-05
6,10,-3,-0.0304495159559137,0.232124870917994,0,0.000447700003860518
6,10,-2,-0.0304495159559137,0.232124870917994,0,0.000101900004665367
6,10,-1,-0.0304495159559137,0.232124870917994,0,9.43999912124127E-05
6,10,0,-0.0304495159559137,0.232124870917994,0,0.000104500009911135
6,10,1,-0.0304495159559137,0.232124870917994,0,0.000130999993416481
6,10,2,-0.0304495159559137,0.232124870917994,0,0.000174399989191443
6,10,3,-0.0304495159559137,0.232124870917994,0,9.80000040726736E-05
7,10,-3,-0.0404239725987347,0.266700305806085,0,9.16999997571111E-05
7,10,-2,-0.0404239725987347,0.266700305806085,0,0.000106299994513392
7,10,-1,-0.0404239725987347,0.266700305806085,0,0.000114299997221679
7,10,0,-0.0404239725987347,0.266700305806085,0,9.59000026341528E-05
7,10,1,-0.0404239725987347,0.266700305806085,0,9.49000095715746E-05
7,10,2,-0.0404239725987347,0.266700305806085,0,9.19000012800098E-05
7,10,3,-0.0404239725987347,0.266700305806085,0,9.10999951884151E-05
8,10,-3,-0.0513579027045786,0.299677477795761,0,9.07000066945329E-05
8,10,-2,-0.0513579027045786,0.299677477795761,0,9.03000036487356E-05
8,10,-1,-0.0513579027045786,0.299677477795761,0,8.97999998414889E-05
8,10,0,-0.0513579027045786,0.299677477795761,0,9.00000013643876E-05
8,10,1,-0.0513579027045786,0.299677477795761,0,9.05999913811684E-05
8,10,2,-0.0513579027045786,0.299677477795761,0,8.97999998414889E-05
8,10,3,-0.0513579027045786,0.299677477795761,0,9.03999898582697E-05
9,10,-3,-0.0630767607860293,0.330997721538374,0,8.88000067789108E-05
9,10,-2,-0.0630767607860293,0.330997721538374,0,8.88000067789108E-05
9,10,-1,-0.0630767607860293,0.330997721538374,0,9.24000050872564E-05
9,10,0,-0.0630767607860293,0.330997721538374,0,9.03000036487356E-05
9,10,1,-0.0630767607860293,0.330997721538374,0,8.99000006029382E-05
9,10,2,-0.0630767607860293,0.330997721538374,0,8.84000037331134E-05
9,10,3,-0.0630767607860293,0.330997721538374,0,9.84999933280051E-05
10,10,-3,-0.0754157272865636,0.360639400500907,0,8.97999998414889E-05
10,10,-2,-0.0754157272865636,0.360639400500907,0,8.80000006873161E-05
10,10,-1,-0.0754157272865636,0.360639400500907,0,8.90000083018094E-05
10,10,0,-0.0754157272865636,0.360639400500907,0,8.83000029716641E-05
10,10,1,-0.0754157272865636,0.360639400500907,0,8.83999891811982E-05
10,10,2,-0.0754157272865636,0.360639400500907,0,8.89000075403601E-05
10,10,3,-0.0754157272865636,0.360639400500907,0,8.84000037331134E-05
12,10,-3,-0.101364567514384,0.414947521957311,0,9.50999965425581E-05
12,10,-2,-0.101364567514384,0.414947521957311,0,9.45000065257773E-05
12,10,-1,-0.101364567514384,0.414947521957311,0,9.40000027185306E-05
12,10,0,-0.101364567514384,0.414947521957311,0,9.45999927353114E-05
12,10,1,-0.101364567514384,0.414947521957311,0,9.4700008048676E-05
12,10,2,-0.101364567514384,0.414947521957311,0,9.39000019570813E-05
12,10,3,-0.101364567514384,0.414947521957311,0,9.47999942582101E-05
14,10,-3,-0.128186798585373,0.46293021301499,0,9.50999965425581E-05
14,10,-2,-0.128186798585373,0.46293021301499,0,9.44999919738621E-05
14,10,-1,-0.128186798585373,0.46293021301499,0,9.45000065257773E-05
14,10,0,-0.128186798585373,0.46293021301499,0,9.54999995883554E-05
14,10,1,-0.128186798585373,0.46293021301499,0,9.24000050872564E-05
14,10,2,-0.128186798585373,0.46293021301499,0,9.14999982342124E-05
14,10,3,-0.128186798585373,0.46293021301499,0,9.06000059330836E-05
16,10,-3,-0.155121912574022,0.505130314743252,0,0.000100399993243627
16,10,-2,-0.155121912574022,0.505130314743252,0,9.20000020414591E-05
